"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.84228843262328,2.77748270459456
"2",0.4,2.81166486120954,2.7407506744739
"3",0.6,2.78492311618705,2.70770842760898
"4",0.8,2.76206319755582,2.67835596399982
"5",1,2.74308510531583,2.65269328364641
"6",1.2,2.7279888394671,2.63072038654875
"7",1.4,2.71677440000962,2.61243727270683
"8",1.6,2.7094417869434,2.59784394212068
"9",1.8,2.70599100026843,2.58694039479027
"10",2,2.7064220399847,2.57972663071562
"11",2.2,2.71073490609223,2.57620264989672
"12",2.4,2.71892959859102,2.57636845233357
"13",2.6,2.73100611748106,2.58022403802617
"14",2.8,2.74696446276234,2.58776940697452
"15",3,2.76680463443489,2.59900455917863
"16",3.2,2.79052663249868,2.61392949463849
"17",3.4,2.81813045695373,2.6325442133541
"18",3.6,2.84961610780002,2.65484871532547
"19",3.8,2.88498358503757,2.68084300055258
"20",4,2.92423288866638,2.71052706903545
"21",4.2,2.96736401868643,2.74390092077407
"22",4.4,3.01437697509774,2.78096455576844
"23",4.6,3.0652717579003,2.82171797401856
"24",4.8,3.12004836709411,2.86616117552443
"25",5,3.17870680267918,2.91429416028605
"26",5.2,3.2412470646555,2.96611692830344
"27",5.4,3.30766915302306,3.02162947957657
"28",5.6,3.37797306778189,3.08083181410544
"29",5.8,3.45215880893196,3.14372393189009
"30",6,3.5302263764733,3.21030583293048
