"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.85626236304579,2.72451461141822
"2",0.4,2.82126987849122,2.67962296795254
"3",0.6,2.79011297320015,2.63870535442673
"4",0.8,2.76279164717257,2.60176177084078
"5",1,2.73930590040851,2.5687922171947
"6",1.2,2.71965573290795,2.5397966934885
"7",1.4,2.70384114467089,2.51477519972216
"8",1.6,2.69186213569733,2.49372773589569
"9",1.8,2.68371870598728,2.47665430200909
"10",2,2.67941085554074,2.46355489806237
"11",2.2,2.67893858435769,2.4544295240555
"12",2.4,2.68230189243815,2.44927817998851
"13",2.6,2.68950077978211,2.44810086586139
"14",2.8,2.70053524638958,2.45089758167414
"15",3,2.71540529226055,2.45766832742675
"16",3.2,2.73411091739502,2.46841310311924
"17",3.4,2.756652121793,2.48313190875159
"18",3.6,2.78302890545448,2.50182474432382
"19",3.8,2.81324126837946,2.5244916098359
"20",4,2.84728921056795,2.55113250528787
"21",4.2,2.88517273201994,2.58174743067969
"22",4.4,2.92689183273544,2.6163363860114
"23",4.6,2.97244651271444,2.65489937128296
"24",4.8,3.02183677195694,2.6974363864944
"25",5,3.07506261046294,2.7439474316457
"26",5.2,3.13212402823245,2.79443250673688
"27",5.4,3.19302102526547,2.84889161176793
"28",5.6,3.25775360156198,2.90732474673884
"29",5.8,3.326321757122,2.96973191164963
"30",6,3.39872549194552,3.03611310650027
