"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.90507374000575,2.85619201125391
"2",0.4,2.86600019554597,2.83109024220015
"3",0.6,2.83071083797036,2.80948855097692
"4",0.8,2.79920566727893,2.79138693758423
"5",1,2.77148468347168,2.7767854020221
"6",1.2,2.74754788654861,2.76568394429049
"7",1.4,2.72739527650972,2.75808256438943
"8",1.6,2.711026853355,2.7539812623189
"9",1.8,2.69844261708448,2.75338003807892
"10",2,2.68964256769812,2.75627889166948
"11",2.2,2.68462670519594,2.76267782309058
"12",2.4,2.68339502957795,2.77257683234223
"13",2.6,2.68594754084413,2.78597591942439
"14",2.8,2.69228423899449,2.80287508433713
"15",3,2.70240512402903,2.82327432708039
"16",3.2,2.71631019594776,2.84717364765419
"17",3.4,2.73399945475066,2.87457304605854
"18",3.6,2.75547290043774,2.90547252229343
"19",3.8,2.780730533009,2.93987207635885
"20",4,2.80977235246444,2.97777170825482
"21",4.2,2.84259835880405,3.01917141798133
"22",4.4,2.87920855202784,3.06407120553838
"23",4.6,2.91960293213583,3.11247107092597
"24",4.8,2.96378149912798,3.1643710141441
"25",5,3.01174425300431,3.21977103519277
"26",5.2,3.06349119376483,3.27867113407199
"27",5.4,3.11902232140952,3.34107131078174
"28",5.6,3.17833763593839,3.40697156532203
"29",5.8,3.24143713735143,3.47637189769287
"30",6,3.30832082564867,3.54927230789424
