"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.79460150533414,3.0340520702378
"2",0.4,2.76027644038234,3.00666502275016
"3",0.6,2.72986724461786,2.98334882895331
"4",0.8,2.70337391804072,2.96410348884727
"5",1,2.68079646065091,2.94892900243203
"6",1.2,2.66213487244843,2.9378253697076
"7",1.4,2.64738915343329,2.93079259067396
"8",1.6,2.63655930360547,2.92783066533112
"9",1.8,2.62964532296498,2.92893959367908
"10",2,2.62664721151183,2.93411937571785
"11",2.2,2.62756496924601,2.94337001144741
"12",2.4,2.63239859616752,2.95669150086778
"13",2.6,2.64114809227636,2.97408384397894
"14",2.8,2.65381345757254,2.99554704078091
"15",3,2.67039469205604,3.02108109127368
"16",3.2,2.69089179572688,3.05068599545725
"17",3.4,2.71530476858505,3.08436175333162
"18",3.6,2.74363361063054,3.12210836489679
"19",3.8,2.77587832186337,3.16392583015276
"20",4,2.81203890228354,3.20981414909953
"21",4.2,2.85211535189103,3.25977332173711
"22",4.4,2.89610767068586,3.31380334806548
"23",4.6,2.94401585866801,3.37190422808465
"24",4.8,2.9958399158375,3.43407596179462
"25",5,3.05157984219432,3.5003185491954
"26",5.2,3.11123563773847,3.57063199028698
"27",5.4,3.17480730246995,3.64501628506935
"28",5.6,3.24229483638877,3.72347143354253
"29",5.8,3.31369823949491,3.80599743570651
"30",6,3.38901751178839,3.8925942915613
