"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.98042180719013,3.07186275724552
"2",0.4,2.91058881463147,2.99973624570009
"3",0.6,2.84885109886192,2.93537347393548
"4",0.8,2.79520865988148,2.8787744419517
"5",1,2.74966149769016,2.82993914974875
"6",1.2,2.71220961228796,2.78886759732662
"7",1.4,2.68285300367486,2.75555978468533
"8",1.6,2.66159167185088,2.73001571182486
"9",1.8,2.648425616816,2.71223537874521
"10",2,2.64335483857025,2.70221878544639
"11",2.2,2.6463793371136,2.6999659319284
"12",2.4,2.65749911244607,2.70547681819124
"13",2.6,2.67671416456765,2.7187514442349
"14",2.8,2.70402449347834,2.73978981005939
"15",3,2.73943009917815,2.76859191566471
"16",3.2,2.78293098166707,2.80515776105085
"17",3.4,2.8345271409451,2.84948734621783
"18",3.6,2.89421857701225,2.90158067116562
"19",3.8,2.9620052898685,2.96143773589424
"20",4,3.03788727951388,3.02905854040369
"21",4.2,3.12186454594836,3.10444308469398
"22",4.4,3.21393708917196,3.18759136876508
"23",4.6,3.31410490918467,3.27850339261701
"24",4.8,3.42236800598649,3.37717915624977
"25",5,3.53872637957743,3.48361865966336
"26",5.2,3.66318002995748,3.59782190285777
"27",5.4,3.79572895712663,3.71978888583301
"28",5.6,3.9363731610849,3.84951960858908
"29",5.8,4.08511264183229,3.98701407112596
"30",6,4.2419473993688,4.1322722734437
