"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.76125545321609,2.67727286247545
"2",0.4,2.72835543368565,2.65237497426483
"3",0.6,2.69923220470372,2.63102990486834
"4",0.8,2.67388576627029,2.61323765428595
"5",1,2.65231611838536,2.59899822251768
"6",1.2,2.63452326104894,2.58831160956353
"7",1.4,2.620507194261,2.58117781542351
"8",1.6,2.61026791802158,2.57759684009759
"9",1.8,2.60380543233065,2.57756868358579
"10",2,2.60111973718822,2.58109334588811
"11",2.2,2.6022108325943,2.58817082700455
"12",2.4,2.60707871854888,2.5988011269351
"13",2.6,2.61572339505195,2.61298424567977
"14",2.8,2.62814486210352,2.63072018323856
"15",3,2.6443431197036,2.65200893961147
"16",3.2,2.66431816785218,2.67685051479849
"17",3.4,2.68807000654926,2.70524490879964
"18",3.6,2.71559863579484,2.7371921216149
"19",3.8,2.74690405558892,2.77269215324427
"20",4,2.7819862659315,2.81174500368777
"21",4.2,2.82084526682258,2.85435067294538
"22",4.4,2.86348105826216,2.9005091610171
"23",4.6,2.90989364025024,2.95022046790295
"24",4.8,2.96008301278682,3.00348459360291
"25",5,3.01404917587191,3.06030153811699
"26",5.2,3.07179212950549,3.12067130144519
"27",5.4,3.13331187368758,3.18459388358751
"28",5.6,3.19860840841816,3.25206928454394
"29",5.8,3.26768173369725,3.32309750431449
"30",6,3.34053184952483,3.39767854289916
