"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.78346397706199,2.84935545234031
"2",0.4,2.75127433251573,2.81377265171188
"3",0.6,2.72293726285273,2.78224571914636
"4",0.8,2.69845276807298,2.75477465464371
"5",1,2.67782084817648,2.73135945820397
"6",1.2,2.66104150316322,2.71200012982711
"7",1.4,2.64811473303322,2.69669666951314
"8",1.6,2.63904053778646,2.68544907726207
"9",1.8,2.63381891742296,2.67825735307388
"10",2,2.6324498719427,2.67512149694859
"11",2.2,2.63493340134569,2.67604150888619
"12",2.4,2.64126950563193,2.68101738888668
"13",2.6,2.65145818480141,2.69004913695006
"14",2.8,2.66549943885415,2.70313675307633
"15",3,2.68339326779013,2.7202802372655
"16",3.2,2.70513967160937,2.74147958951755
"17",3.4,2.73073865031185,2.7667348098325
"18",3.6,2.76019020389758,2.79604589821034
"19",3.8,2.79349433236656,2.82941285465106
"20",4,2.83065103571879,2.86683567915468
"21",4.2,2.87166031395427,2.90831437172119
"22",4.4,2.91652216707299,2.95384893235059
"23",4.6,2.96523659507497,3.00343936104289
"24",4.8,3.01780359796019,3.05708565779808
"25",5,3.07422317572867,3.11478782261615
"26",5.2,3.13449532838039,3.17654585549711
"27",5.4,3.19862005591536,3.24235975644097
"28",5.6,3.26659735833358,3.31222952544772
"29",5.8,3.33842723563504,3.38615516251736
"30",6,3.41410968781976,3.46413666764989
