"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.78694811984193,2.83040901101674
"2",0.4,2.75437180295465,2.79858087545004
"3",0.6,2.72567384803524,2.77040799340995
"4",0.8,2.7008542550837,2.74589036489646
"5",1,2.67991302410002,2.72502798990958
"6",1.2,2.66285015508421,2.7078208684493
"7",1.4,2.64966564803626,2.69426900051563
"8",1.6,2.64035950295618,2.68437238610856
"9",1.8,2.63493171984396,2.6781310252281
"10",2,2.63338229869961,2.67554491787424
"11",2.2,2.63571123952312,2.67661406404699
"12",2.4,2.64191854231451,2.68133846374635
"13",2.6,2.65200420707375,2.6897181169723
"14",2.8,2.66596823380086,2.70175302372486
"15",3,2.68381062249584,2.71744318400401
"16",3.2,2.70553137315868,2.73678859780979
"17",3.4,2.73113048578939,2.75978926514217
"18",3.6,2.76060796038796,2.78644518600116
"19",3.8,2.7939637969544,2.81675636038674
"20",4,2.83119799548869,2.85072278829894
"21",4.2,2.87231055599087,2.88834446973774
"22",4.4,2.9173014784609,2.92962140470314
"23",4.6,2.9661707628988,2.97455359319514
"24",4.8,3.01891840930456,3.02314103521376
"25",5,3.07554441767819,3.07538373075897
"26",5.2,3.13604878801968,3.1312816798308
"27",5.4,3.20043152032906,3.19083488242924
"28",5.6,3.26869261460628,3.25404333855427
"29",5.8,3.34083207085138,3.32090704820589
"30",6,3.41684988906433,3.39142601138413
