"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.12281213499891,2.90575670462864
"2",0.4,3.05762263122893,2.85007197342058
"3",0.6,3.00068276448791,2.80327095802504
"4",0.8,2.95199253477585,2.76535365844203
"5",1,2.91155194209276,2.73632007467152
"6",1.2,2.87936098643863,2.71617020671354
"7",1.4,2.85541966781347,2.70490405456809
"8",1.6,2.83972798621727,2.70252161823514
"9",1.8,2.83228594165003,2.70902289771472
"10",2,2.83309353411175,2.72440789300682
"11",2.2,2.84215076360243,2.74867660411144
"12",2.4,2.85945763012209,2.78182903102857
"13",2.6,2.8850141336707,2.82386517375823
"14",2.8,2.91882027424827,2.8747850323004
"15",3,2.96087605185481,2.9345886066551
"16",3.2,3.01118146649032,3.00327589682231
"17",3.4,3.06973651815478,3.08084690280204
"18",3.6,3.13654120684821,3.16730162459429
"19",3.8,3.2115955325706,3.26264006219906
"20",4,3.29489949532196,3.36686221561635
"21",4.2,3.38645309510227,3.47996808484615
"22",4.4,3.48625633191155,3.60195766988849
"23",4.6,3.5943092057498,3.73283097074333
"24",4.8,3.71061171661701,3.8725879874107
"25",5,3.83516386451317,4.02122871989059
"26",5.2,3.96796564943831,4.17875316818299
"27",5.4,4.1090170713924,4.34516133228792
"28",5.6,4.25831813037546,4.52045321220536
"29",5.8,4.41586882638748,4.70462880793532
"30",6,4.58166915942846,4.89768811947779
