"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.88462024057013,2.82743642423464
"2",0.4,2.85329132310993,2.79375708006125
"3",0.6,2.82574402220094,2.76370107726766
"4",0.8,2.80197833784318,2.73726841585386
"5",1,2.78199427003664,2.71445909581985
"6",1.2,2.76579181878131,2.69527311716564
"7",1.4,2.75337098407719,2.67971047989123
"8",1.6,2.7447317659243,2.66777118399661
"9",1.8,2.73987416432262,2.65945522948179
"10",2,2.73879817927215,2.65476261634677
"11",2.2,2.74150381077291,2.65369334459153
"12",2.4,2.74799105882487,2.6562474142161
"13",2.6,2.75825992342806,2.66242482522046
"14",2.8,2.77231040458246,2.67222557760461
"15",3,2.79014250228807,2.68564967136856
"16",3.2,2.81175621654491,2.70269710651231
"17",3.4,2.83715154735296,2.72336788303586
"18",3.6,2.86632849471223,2.7476620009392
"19",3.8,2.89928705862272,2.77557946022233
"20",4,2.93602723908442,2.80712026088526
"21",4.2,2.97654903609734,2.84228440292799
"22",4.4,3.02085244966147,2.88107188635052
"23",4.6,3.06893747977682,2.92348271115283
"24",4.8,3.12080412644339,2.96951687733494
"25",5,3.17645238966118,3.01917438489686
"26",5.2,3.23588226943018,3.07245523383856
"27",5.4,3.2990937657504,3.12935942416006
"28",5.6,3.36608687862183,3.18988695586136
"29",5.8,3.43686160804448,3.25403782894245
"30",6,3.51141795401834,3.32181204340333
