"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.79735347656303,2.94977790292073
"2",0.4,2.76889099278961,2.92140061893131
"3",0.6,2.74374940992994,2.8962986519659
"4",0.8,2.72192872798404,2.87447200202452
"5",1,2.70342894695189,2.85592066910716
"6",1.2,2.68825006683351,2.84064465321383
"7",1.4,2.67639208762888,2.82864395434452
"8",1.6,2.66785500933802,2.81991857249922
"9",1.8,2.66263883196092,2.81446850767795
"10",2,2.66074355549757,2.8122937598807
"11",2.2,2.66216917994798,2.81339432910748
"12",2.4,2.66691570531216,2.81777021535828
"13",2.6,2.6749831315901,2.82542141863309
"14",2.8,2.68637145878179,2.83634793893193
"15",3,2.70108068688725,2.85054977625479
"16",3.2,2.71911081590647,2.86802693060168
"17",3.4,2.74046184583944,2.8887794019726
"18",3.6,2.76513377668618,2.91280719036753
"19",3.8,2.79312660844667,2.94011029578647
"20",4,2.82444034112093,2.97068871822945
"21",4.2,2.85907497470895,3.00454245769645
"22",4.4,2.89703050921072,3.04167151418747
"23",4.6,2.93830694462626,3.08207588770251
"24",4.8,2.98290428095556,3.12575557824156
"25",5,3.03082251819862,3.17271058580467
"26",5.2,3.08206165635543,3.22294091039176
"27",5.4,3.13662169542601,3.27644655200289
"28",5.6,3.19450263541035,3.33322751063805
"29",5.8,3.25570447630845,3.39328378629722
"30",6,3.3202272181203,3.45661537898042
