"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.98921529322234,3.1635261261791
"2",0.4,2.9218440480679,3.08601525024763
"3",0.6,2.86260122975742,3.0172480110497
"4",0.8,2.81148683829089,2.9572244085853
"5",1,2.76850087366832,2.90594444285444
"6",1.2,2.7336433358897,2.86340811385711
"7",1.4,2.70691422495502,2.82961542159332
"8",1.6,2.68831354086431,2.80456636606306
"9",1.8,2.67784128361754,2.78826094726635
"10",2,2.67549745321473,2.78069916520316
"11",2.2,2.68128204965587,2.78188101987352
"12",2.4,2.69519507294097,2.7918065112774
"13",2.6,2.71723652307002,2.81047563941483
"14",2.8,2.74740640004302,2.83788840428579
"15",3,2.78570470385998,2.87404480589029
"16",3.2,2.83213143452089,2.91894484422832
"17",3.4,2.88668659202574,2.97258851929989
"18",3.6,2.94937017637456,3.034975831105
"19",3.8,3.02018218756733,3.10610677964365
"20",4,3.09912262560405,3.18598136491583
"21",4.2,3.18619149048472,3.27459958692153
"22",4.4,3.28138878220935,3.37196144566078
"23",4.6,3.38471450077792,3.47806694113356
"24",4.8,3.49616864619046,3.5929160733399
"25",5,3.61575121844695,3.71650884227975
"26",5.2,3.74346221754738,3.84884524795314
"27",5.4,3.87930164349178,3.98992529036007
"28",5.6,4.02326949628012,4.13974896950056
"29",5.8,4.17536577591242,4.29831628537455
"30",6,4.33559048238867,4.46562723798209
