"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.78378108426492,2.91293657549318
"2",0.4,2.75630923013706,2.88325133064212
"3",0.6,2.73218130315675,2.8569047889762
"4",0.8,2.71139730332399,2.8338969504954
"5",1,2.69395723063879,2.81422781519973
"6",1.2,2.67986108510113,2.79789738308917
"7",1.4,2.66910886671103,2.78490565416375
"8",1.6,2.66170057546849,2.77525262842344
"9",1.8,2.65763621137349,2.76893830586827
"10",2,2.65691577442605,2.76596268649821
"11",2.2,2.65953926462616,2.76632577031329
"12",2.4,2.66550668197382,2.77002755731347
"13",2.6,2.67481802646904,2.77706804749879
"14",2.8,2.68747329811181,2.78744724086923
"15",3,2.70347249690213,2.8011651374248
"16",3.2,2.72281562284,2.81822173716549
"17",3.4,2.74550267592542,2.83861704009131
"18",3.6,2.7715336561584,2.86235104620224
"19",3.8,2.80090856353893,2.8894237554983
"20",4,2.83362739806701,2.91983516797949
"21",4.2,2.86969015974265,2.9535852836458
"22",4.4,2.90909684856583,2.99067410249724
"23",4.6,2.95184746453657,3.0311016245338
"24",4.8,2.99794200765486,3.07486784975547
"25",5,3.04738047792069,3.12197277816227
"26",5.2,3.10016287533409,3.17241640975421
"27",5.4,3.15628919989504,3.22619874453126
"28",5.6,3.21575945160354,3.28331978249344
"29",5.8,3.27857363045959,3.34377952364074
"30",6,3.3447317364632,3.40757796797318
