"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.82795188749028,2.72121592771758
"2",0.4,2.79794248432273,2.68776663261321
"3",0.6,2.77131603485249,2.65772030370317
"4",0.8,2.74807253907955,2.63107694098744
"5",1,2.72821199700393,2.60783654446602
"6",1.2,2.7117344086256,2.58799911413893
"7",1.4,2.69863977394459,2.57156465000615
"8",1.6,2.68892809296087,2.55853315206769
"9",1.8,2.68259936567446,2.54890462032355
"10",2,2.67965359208536,2.54267905477373
"11",2.2,2.68009077219356,2.53985645541821
"12",2.4,2.68391090599907,2.54043682225702
"13",2.6,2.69111399350189,2.54442015529015
"14",2.8,2.701700034702,2.55180645451759
"15",3,2.71566902959943,2.56259571993934
"16",3.2,2.73302097819415,2.57678795155541
"17",3.4,2.7537558804862,2.59438314936581
"18",3.6,2.77787373647553,2.61538131337052
"19",3.8,2.80537454616217,2.63978244356955
"20",4,2.83625830954613,2.6675865399629
"21",4.2,2.87052502662739,2.69879360255055
"22",4.4,2.90817469740595,2.73340363133253
"23",4.6,2.94920732188181,2.77141662630881
"24",4.8,2.99362290005498,2.81283258747943
"25",5,3.04142143192546,2.85765151484436
"26",5.2,3.09260291749324,2.90587340840361
"27",5.4,3.14716735675833,2.95749826815716
"28",5.6,3.20511474972073,3.01252609410504
"29",5.8,3.26644509638043,3.07095688624724
"30",6,3.33115839673743,3.13279064458376
