"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.92971055391462,2.89945501757615
"2",0.4,2.85826979463013,2.81117249651748
"3",0.6,2.79492363143137,2.73137173259845
"4",0.8,2.73967206431833,2.66005272581905
"5",1,2.69251509329103,2.59721547617929
"6",1.2,2.65345271834944,2.54285998367916
"7",1.4,2.62248493949358,2.49698624831867
"8",1.6,2.59961175672344,2.45959427009781
"9",1.8,2.58483317003903,2.43068404901659
"10",2,2.57814917944035,2.410255585075
"11",2.2,2.57955978492739,2.39830887827305
"12",2.4,2.58906498650015,2.39484392861073
"13",2.6,2.60666478415864,2.39986073608805
"14",2.8,2.63235917790285,2.413359300705
"15",3,2.66614816773279,2.43533962246159
"16",3.2,2.70803175364845,2.46580170135782
"17",3.4,2.75800993564984,2.50474553739367
"18",3.6,2.81608271373695,2.55217113056916
"19",3.8,2.88225008790979,2.6080784808843
"20",4,2.95651205816835,2.67246758833905
"21",4.2,3.03886862451264,2.74533845293345
"22",4.4,3.12931978694265,2.82669107466749
"23",4.6,3.22786554545838,2.91652545354116
"24",4.8,3.33450590005985,3.01484158955447
"25",5,3.44924085074703,3.1216394827074
"26",5.2,3.57207039751994,3.23691913299998
"27",5.4,3.70299454037858,3.36068054043219
"28",5.6,3.84201327932293,3.49292370500403
"29",5.8,3.98912661435302,3.63364862671551
"30",6,4.14433454546884,3.78285530556661
