"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.23752554377186,3.40394873469578
"2",0.4,3.16106790931891,3.31667454543389
"3",0.6,3.09284227790902,3.23867261888248
"4",0.8,3.03284864954221,3.16994295504153
"5",1,2.98108702421847,3.11048555391107
"6",1.2,2.9375574019378,3.06030041549107
"7",1.4,2.90225978270019,3.01938753978155
"8",1.6,2.87519416650566,2.9877469267825
"9",1.8,2.85636055335421,2.96537857649392
"10",2,2.84575894324582,2.95228248891582
"11",2.2,2.84338933618051,2.94845866404819
"12",2.4,2.84925173215827,2.95390710189103
"13",2.6,2.86334613117909,2.96862780244435
"14",2.8,2.885672533243,2.99262076570814
"15",3,2.91623093834997,3.02588599168241
"16",3.2,2.95502134650001,3.06842348036714
"17",3.4,3.00204375769312,3.12023323176235
"18",3.6,3.05729817192931,3.18131524586803
"19",3.8,3.12078458920856,3.25166952268419
"20",4,3.19250300953089,3.33129606221082
"21",4.2,3.27245343289629,3.42019486444792
"22",4.4,3.36063585930476,3.5183659293955
"23",4.6,3.4570502887563,3.62580925705355
"24",4.8,3.56169672125091,3.74252484742207
"25",5,3.67457515678859,3.86851270050107
"26",5.2,3.79568559536936,4.00377281629054
"27",5.4,3.92502803699318,4.14830519479049
"28",5.6,4.06260248166008,4.3021098360009
"29",5.8,4.20840892937005,4.46518673992179
"30",6,4.36244738012309,4.63753590655316
