"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.83295511639709,2.77905156008918
"2",0.4,2.79898012185787,2.7470805712807
"3",0.6,2.76881273917291,2.71919607706371
"4",0.8,2.7424529683422,2.69539807743821
"5",1,2.71990080936575,2.6756865724042
"6",1.2,2.70115626224356,2.66006156196167
"7",1.4,2.68621932697561,2.64852304611064
"8",1.6,2.67509000356192,2.64107102485108
"9",1.8,2.6677682920025,2.63770549818302
"10",2,2.66425419229733,2.63842646610644
"11",2.2,2.66454770444641,2.64323392862135
"12",2.4,2.66864882844974,2.65212788572775
"13",2.6,2.67655756430734,2.66510833742563
"14",2.8,2.68827391201919,2.682175283715
"15",3,2.70379787158529,2.70332872459587
"16",3.2,2.72312944300565,2.72856866006821
"17",3.4,2.74626862628027,2.75789509013204
"18",3.6,2.77321542140914,2.79130801478736
"19",3.8,2.80396982839227,2.82880743403418
"20",4,2.83853184722966,2.87039334787247
"21",4.2,2.87690147792129,2.91606575630226
"22",4.4,2.91907872046719,2.96582465932352
"23",4.6,2.96506357486733,3.01967005693629
"24",4.8,3.01485604112174,3.07760194914052
"25",5,3.06845611923041,3.13962033593626
"26",5.2,3.12586380919332,3.20572521732349
"27",5.4,3.1870791110105,3.27591659330219
"28",5.6,3.25210202468192,3.35019446387239
"29",5.8,3.32093255020761,3.42855882903407
"30",6,3.39357068758755,3.51100968878724
