"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.77041981767613,2.83018762160848
"2",0.4,2.74015853594596,2.80081039222321
"3",0.6,2.71338163972654,2.77456721352707
"4",0.8,2.69008912901786,2.75145808552004
"5",1,2.67028100381993,2.73148300820215
"6",1.2,2.65395726413276,2.71464198157339
"7",1.4,2.64111790995634,2.70093500563376
"8",1.6,2.63176294129067,2.69036208038324
"9",1.8,2.62589235813575,2.68292320582186
"10",2,2.62350616049159,2.67861838194962
"11",2.2,2.62460434835816,2.67744760876649
"12",2.4,2.6291869217355,2.6794108862725
"13",2.6,2.63725388062359,2.68450821446764
"14",2.8,2.64880522502243,2.6927395933519
"15",3,2.66384095493201,2.70410502292529
"16",3.2,2.68236107035236,2.71860450318781
"17",3.4,2.70436557128345,2.73623803413946
"18",3.6,2.72985445772529,2.75700561578024
"19",3.8,2.75882772967789,2.78090724811014
"20",4,2.79128538714123,2.80794293112917
"21",4.2,2.82722743011532,2.83811266483734
"22",4.4,2.86665385860017,2.87141644923463
"23",4.6,2.90956467259577,2.90785428432104
"24",4.8,2.95595987210212,2.94742617009659
"25",5,3.00583945711922,2.99013210656127
"26",5.2,3.05920342764707,3.03597209371506
"27",5.4,3.11605178368569,3.08494613155799
"28",5.6,3.17638452523504,3.13705422009006
"29",5.8,3.24020165229514,3.19229635931124
"30",6,3.307503164866,3.25067254922156
