"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.8914293206781,2.78273466258074
"2",0.4,2.8593523445741,2.75347054369973
"3",0.6,2.83107772783951,2.72802283394612
"4",0.8,2.80660547047432,2.70639153331989
"5",1,2.78593557247854,2.68857664182105
"6",1.2,2.76906803385216,2.67457815944959
"7",1.4,2.75600285459519,2.66439608620553
"8",1.6,2.74674003470761,2.65803042208885
"9",1.8,2.74127957418946,2.65548116709956
"10",2,2.7396214730407,2.65674832123764
"11",2.2,2.74176573126134,2.66183188450313
"12",2.4,2.74771234885139,2.67073185689599
"13",2.6,2.75746132581085,2.68344823841624
"14",2.8,2.77101266213971,2.69998102906389
"15",3,2.78836635783797,2.72033022883892
"16",3.2,2.80952241290564,2.74449583774133
"17",3.4,2.83448082734272,2.77247785577113
"18",3.6,2.8632416011492,2.80427628292833
"19",3.8,2.89580473432509,2.8398911192129
"20",4,2.93217022687037,2.87932236462486
"21",4.2,2.97233807878507,2.92257001916421
"22",4.4,3.01630829006917,2.96963408283094
"23",4.6,3.06408086072267,3.02051455562507
"24",4.8,3.11565579074558,3.07521143754657
"25",5,3.1710330801379,3.13372472859547
"26",5.2,3.23021272889961,3.19605442877176
"27",5.4,3.29319473703074,3.26220053807543
"28",5.6,3.35997910453126,3.33216305650649
"29",5.8,3.4305658314012,3.40594198406493
"30",6,3.50495491764053,3.48353732075075
