"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.78738840784971,2.71813005896495
"2",0.4,2.75295186730708,2.68201890040374
"3",0.6,2.72230652158345,2.64973029459749
"4",0.8,2.69545237067882,2.62126424154623
"5",1,2.67238941459319,2.59662074124995
"6",1.2,2.65311765332656,2.57579979370863
"7",1.4,2.63763708687892,2.55880139892231
"8",1.6,2.6259477152503,2.54562555689095
"9",1.8,2.61804953844067,2.53627226761457
"10",2,2.61394255645004,2.53074153109316
"11",2.2,2.6136267692784,2.52903334732674
"12",2.4,2.61710217692578,2.53114771631529
"13",2.6,2.62436877939215,2.53708463805882
"14",2.8,2.63542657667751,2.54684411255733
"15",3,2.65027556878188,2.56042613981081
"16",3.2,2.66891575570525,2.57783071981926
"17",3.4,2.69134713744762,2.59905785258269
"18",3.6,2.717569714009,2.62410753810111
"19",3.8,2.74758348538937,2.65297977637448
"20",4,2.78138845158873,2.68567456740286
"21",4.2,2.8189846126071,2.72219191118619
"22",4.4,2.86037196844448,2.76253180772451
"23",4.6,2.90555051910085,2.8066942570178
"24",4.8,2.95452026457622,2.85467925906607
"25",5,3.00728120487058,2.90648681386932
"26",5.2,3.06383333998396,2.96211692142754
"27",5.4,3.12417666991632,3.02156958174075
"28",5.6,3.1883111946677,3.08484479480892
"29",5.8,3.25623691423806,3.15194256063208
"30",6,3.32795382862743,3.22286287921021
