"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.80637612906038,2.94210044343308
"2",0.4,2.7770892085157,2.91396424459865
"3",0.6,2.75125428789827,2.88940652408543
"4",0.8,2.72887136720816,2.86842728189343
"5",1,2.70994044644531,2.85102651802263
"6",1.2,2.69446152560975,2.83720423247305
"7",1.4,2.68243460470149,2.82696042524469
"8",1.6,2.67385968372052,2.82029509633753
"9",1.8,2.66873676266682,2.8172082457516
"10",2,2.66706584154042,2.81769987348686
"11",2.2,2.6688469203413,2.82176997954336
"12",2.4,2.67407999906947,2.82941856392105
"13",2.6,2.68276507772493,2.84064562661997
"14",2.8,2.69490215630767,2.8554511676401
"15",3,2.7104912348177,2.87383518698145
"16",3.2,2.72953231325502,2.895797684644
"17",3.4,2.75202539161962,2.92133866062776
"18",3.6,2.77797046991151,2.95045811493275
"19",3.8,2.80736754813068,2.98315604755893
"20",4,2.84021662627715,3.01943245850635
"21",4.2,2.8765177043509,3.05928734777497
"22",4.4,2.91627078235194,3.1027207153648
"23",4.6,2.95947586028026,3.14973256127586
"24",4.8,3.00613293813586,3.20032288550811
"25",5,3.05624201591877,3.25449168806159
"26",5.2,3.10980309362895,3.31223896893627
"27",5.4,3.16681617126642,3.37356472813218
"28",5.6,3.22728124883118,3.43846896564928
"29",5.8,3.29119832632322,3.50695168148761
"30",6,3.35856740374255,3.57901287564715
