"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.71465879899512,2.60693601273748
"2",0.4,2.68185618557749,2.57382760820524
"3",0.6,2.65288326811127,2.54492778430212
"4",0.8,2.62774004659646,2.52023654102814
"5",1,2.60642652103307,2.49975387838328
"6",1.2,2.58894269142109,2.48347979636756
"7",1.4,2.57528855776052,2.47141429498095
"8",1.6,2.56546412005136,2.46355737422348
"9",1.8,2.55946937829361,2.45990903409515
"10",2,2.55730433248728,2.46046927459594
"11",2.2,2.55896898263236,2.46523809572586
"12",2.4,2.56446332872886,2.47421549748492
"13",2.6,2.57378737077677,2.4874014798731
"14",2.8,2.58694110877609,2.50479604289041
"15",3,2.60392454272683,2.52639918653685
"16",3.2,2.62473767262897,2.55221091081242
"17",3.4,2.64938049848253,2.58223121571713
"18",3.6,2.67785302028751,2.61646010125095
"19",3.8,2.71015523804389,2.65489756741391
"20",4,2.74628715175169,2.697543614206
"21",4.2,2.78624876141089,2.74439824162722
"22",4.4,2.83004006702152,2.79546144967756
"23",4.6,2.87766106858356,2.85073323835705
"24",4.8,2.92911176609701,2.91021360766565
"25",5,2.98439215956186,2.97390255760339
"26",5.2,3.04350224897814,3.04180008817026
"27",5.4,3.10644203434583,3.11390619936626
"28",5.6,3.17321151566493,3.19022089119139
"29",5.8,3.24381069293544,3.27074416364565
"30",6,3.31823956615737,3.35547601672903
