"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.84261321639156,2.83111526522167
"2",0.4,2.81144103639119,2.79370232555936
"3",0.6,2.78406750169896,2.76020234127912
"4",0.8,2.76049261231488,2.73061531238094
"5",1,2.74071636823894,2.70494123886482
"6",1.2,2.72473876947115,2.68318012073076
"7",1.4,2.71255981601151,2.66533195797876
"8",1.6,2.70417950786002,2.65139675060882
"9",1.8,2.69959784501667,2.64137449862094
"10",2,2.69881482748147,2.63526520201512
"11",2.2,2.70183045525441,2.63306886079136
"12",2.4,2.7086447283355,2.63478547494965
"13",2.6,2.71925764672474,2.64041504449001
"14",2.8,2.73366921042212,2.64995756941242
"15",3,2.75187941942766,2.6634130497169
"16",3.2,2.77388827374133,2.68078148540344
"17",3.4,2.79969577336316,2.70206287647204
"18",3.6,2.82930191829313,2.7272572229227
"19",3.8,2.86270670853125,2.75636452475542
"20",4,2.89991014407751,2.78938478197019
"21",4.2,2.94091222493193,2.82631799456703
"22",4.4,2.98571295109448,2.86716416254593
"23",4.6,3.03431232256519,2.91192328590688
"24",4.8,3.08671033934404,2.96059536464989
"25",5,3.14290700143104,3.01318039877498
"26",5.2,3.20290230882618,3.06967838828211
"27",5.4,3.26669626152947,3.13008933317131
"28",5.6,3.33428885954091,3.19441323344257
"29",5.8,3.40568010286049,3.26265008909588
"30",6,3.48086999148822,3.33479990013126
