"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.83919663643874,2.82197422294528
"2",0.4,2.807500947218,2.78822063421917
"3",0.6,2.77964742140614,2.75852335896949
"4",0.8,2.75563605900316,2.73288239719623
"5",1,2.73546686000906,2.71129774889938
"6",1.2,2.71913982442385,2.69376941407896
"7",1.4,2.70665495224752,2.68029739273496
"8",1.6,2.69801224348008,2.67088168486738
"9",1.8,2.69321169812151,2.66552229047622
"10",2,2.69225331617183,2.66421920956148
"11",2.2,2.69513709763104,2.66697244212317
"12",2.4,2.70186304249913,2.67378198816126
"13",2.6,2.7124311507761,2.68464784767579
"14",2.8,2.72684142246195,2.69957002066673
"15",3,2.74509385755669,2.71854850713409
"16",3.2,2.76718845606031,2.74158330707788
"17",3.4,2.79312521797282,2.76867442049808
"18",3.6,2.8229041432942,2.79982184739471
"19",3.8,2.85652523202447,2.83502558776775
"20",4,2.89398848416363,2.87428564161721
"21",4.2,2.93529389971167,2.91760200894311
"22",4.4,2.98044147866859,2.96497468974541
"23",4.6,3.02943122103439,3.01640368402414
"24",4.8,3.08226312680908,3.07188899177929
"25",5,3.13893719599265,3.13143061301086
"26",5.2,3.19945342858511,3.19502854771885
"27",5.4,3.26381182458645,3.26268279590327
"28",5.6,3.33201238399667,3.3343933575641
"29",5.8,3.40405510681578,3.41016023270135
"30",6,3.47993999304376,3.48998342131502
