"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.79496669394016,2.82116996466437
"2",0.4,2.76169982172948,2.78560620232688
"3",0.6,2.73238078395539,2.75402139032533
"4",0.8,2.70700958061786,2.72641552865973
"5",1,2.68558621171691,2.7027886173301
"6",1.2,2.66811067725254,2.6831406563364
"7",1.4,2.65458297722474,2.66747164567867
"8",1.6,2.64500311163353,2.65578158535689
"9",1.8,2.63937108047888,2.64807047537105
"10",2,2.63768688376081,2.64433831572116
"11",2.2,2.63995052147932,2.64458510640723
"12",2.4,2.64616199363441,2.64881084742925
"13",2.6,2.65632130022606,2.65701553878723
"14",2.8,2.6704284412543,2.66919918048115
"15",3,2.68848341671911,2.68536177251102
"16",3.2,2.7104862266205,2.70550331487685
"17",3.4,2.73643687095847,2.72962380757862
"18",3.6,2.766335349733,2.75772325061635
"19",3.8,2.80018166294412,2.78980164399003
"20",4,2.83797581059181,2.82585898769966
"21",4.2,2.87971779267608,2.86589528174526
"22",4.4,2.92540760919692,2.9099105261268
"23",4.6,2.97504526015434,2.95790472084428
"24",4.8,3.02863074554833,3.00987786589771
"25",5,3.08616406537891,3.06582996128711
"26",5.2,3.14764521964605,3.12576100701244
"27",5.4,3.21307420834978,3.18967100307374
"28",5.6,3.28245103149007,3.25755994947098
"29",5.8,3.35577568906695,3.32942784620417
"30",6,3.4330481810804,3.40527469327334
