"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.08274353775309,3.13608423025198
"2",0.4,3.01203188231416,3.05395613065582
"3",0.6,2.9494077130901,2.98074724355217
"4",0.8,2.89487103008089,2.91645756894104
"5",1,2.84842183328656,2.86108710682243
"6",1.2,2.81006012270708,2.81463585719635
"7",1.4,2.77978589834247,2.77710382006278
"8",1.6,2.75759916019273,2.74849099542173
"9",1.8,2.74349990825784,2.7287973832732
"10",2,2.73748814253783,2.71802298361719
"11",2.2,2.73956386303267,2.71616779645369
"12",2.4,2.74972706974238,2.72323182178272
"13",2.6,2.76797776266695,2.73921505960427
"14",2.8,2.79431594180639,2.76411750991833
"15",3,2.82874160716069,2.79793917272492
"16",3.2,2.87125475872985,2.84068004802402
"17",3.4,2.92185539651388,2.89234013581564
"18",3.6,2.98054352051277,2.95291943609979
"19",3.8,3.04731913072653,3.02241794887645
"20",4,3.12218222715515,3.10083567414563
"21",4.2,3.20513280979863,3.18817261190733
"22",4.4,3.29617087865698,3.28442876216155
"23",4.6,3.39529643373019,3.38960412490829
"24",4.8,3.50250947501826,3.50369870014755
"25",5,3.6178100025212,3.62671248787932
"26",5.2,3.741198016239,3.75864548810362
"27",5.4,3.87267351617166,3.89949770082044
"28",5.6,4.01223650231918,4.04926912602977
"29",5.8,4.15988697468159,4.20795976373162
"30",6,4.31562493325884,4.375569613926
