"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.97635132263496,3.03915722082563
"2",0.4,2.9048482790062,2.98819905625247
"3",0.6,2.84144281059413,2.94517219437732
"4",0.8,2.78613491739877,2.91007663520021
"5",1,2.73892459942009,2.88291237872111
"6",1.2,2.69981185665812,2.86367942494004
"7",1.4,2.66879668911284,2.85237777385699
"8",1.6,2.64587909678426,2.84900742547196
"9",1.8,2.63105907967238,2.85356837978495
"10",2,2.6243366377772,2.86606063679597
"11",2.2,2.62571177109871,2.886484196505
"12",2.4,2.63518447963692,2.91483905891206
"13",2.6,2.65275476339183,2.95112522401715
"14",2.8,2.67842262236343,2.99534269182025
"15",3,2.71218805655173,3.04749146232137
"16",3.2,2.75405106595673,3.10757153552052
"17",3.4,2.80401165057843,3.17558291141769
"18",3.6,2.86206981041682,3.25152559001288
"19",3.8,2.92822554547191,3.3353995713061
"20",4,3.0024788557437,3.42720485529734
"21",4.2,3.08482974123219,3.5269414419866
"22",4.4,3.17527820193737,3.63460933137388
"23",4.6,3.27382423785925,3.75020852345918
"24",4.8,3.38046784899783,3.87373901824251
"25",5,3.4952090353531,4.00520081572385
"26",5.2,3.61804779692508,4.14459391590322
"27",5.4,3.74898413371375,4.29191831878062
"28",5.6,3.88801804571911,4.44717402435602
"29",5.8,4.03514953294118,4.61036103262947
"30",6,4.19037859537994,4.78147934360091
