"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.80967186760072,2.96286253551411
"2",0.4,2.77394506509005,2.9239578228184
"3",0.6,2.74206124182112,2.88882721332478
"4",0.8,2.71402039779393,2.85747070703325
"5",1,2.68982253300847,2.8298883039438
"6",1.2,2.66946764746476,2.80608000405643
"7",1.4,2.65295574116278,2.78604580737115
"8",1.6,2.64028681410254,2.76978571388794
"9",1.8,2.63146086628404,2.75729972360682
"10",2,2.62647789770728,2.74858783652779
"11",2.2,2.62533790837225,2.74365005265083
"12",2.4,2.62804089827897,2.74248637197596
"13",2.6,2.63458686742741,2.74509679450316
"14",2.8,2.6449758158176,2.75148132023247
"15",3,2.65920774344952,2.76163994916384
"16",3.2,2.67728265032319,2.77557268129731
"17",3.4,2.6992005364386,2.79327951663286
"18",3.6,2.72496140179573,2.81476045517049
"19",3.8,2.75456524639462,2.8400154969102
"20",4,2.78801207023523,2.869044641852
"21",4.2,2.82530187331758,2.90184788999587
"22",4.4,2.86643465564167,2.93842524134184
"23",4.6,2.9114104172075,2.97877669588988
"24",4.8,2.96022915801507,3.02290225364001
"25",5,3.01289087806437,3.07080191459222
"26",5.2,3.06939557735542,3.12247567874653
"27",5.4,3.12974325588821,3.1779235461029
"28",5.6,3.19393391366272,3.23714551666136
"29",5.8,3.26196755067898,3.30014159042189
"30",6,3.33384416693697,3.36691176738453
