"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.76708270579059,2.89728484122868
"2",0.4,2.73769103330427,2.86883800412188
"3",0.6,2.71169256956794,2.84376402269607
"4",0.8,2.6890873145816,2.82206289695123
"5",1,2.66987526834525,2.80373462688735
"6",1.2,2.65405643085888,2.78877921250447
"7",1.4,2.64163080212251,2.77719665380258
"8",1.6,2.63259838213613,2.76898695078165
"9",1.8,2.62695917089973,2.7641501034417
"10",2,2.62471316841332,2.76268611178273
"11",2.2,2.6258603746769,2.76459497580475
"12",2.4,2.63040078969047,2.76987669550772
"13",2.6,2.63833441345403,2.77853127089169
"14",2.8,2.64966124596758,2.79055870195664
"15",3,2.66438128723111,2.80595898870257
"16",3.2,2.68249453724463,2.82473213112947
"17",3.4,2.70400099600814,2.84687812923735
"18",3.6,2.72890066352164,2.8723969830262
"19",3.8,2.75719353978513,2.90128869249604
"20",4,2.78887962479861,2.93355325764686
"21",4.2,2.82395891856208,2.96919067847866
"22",4.4,2.86243142107553,3.00820095499143
"23",4.6,2.90429713233897,3.05058408718517
"24",4.8,2.94955605235241,3.09634007505991
"25",5,2.99820818111583,3.14546891861561
"26",5.2,3.05025351862924,3.1979706178523
"27",5.4,3.10569206489263,3.25384517276998
"28",5.6,3.16452381990602,3.31309258336862
"29",5.8,3.22674878366939,3.37571284964824
"30",6,3.29236695618276,3.44170597160883
