"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.7947076693861,2.79420251748174
"2",0.4,2.76604202878545,2.77195265197918
"3",0.6,2.74074831991815,2.75301963593955
"4",0.8,2.7188265427842,2.73740346936284
"5",1,2.70027669738358,2.72510415224905
"6",1.2,2.68509878371631,2.71612168459818
"7",1.4,2.67329280178238,2.71045606641024
"8",1.6,2.6648587515818,2.70810729768522
"9",1.8,2.65979663311456,2.70907537842313
"10",2,2.65810644638066,2.71336030862395
"11",2.2,2.65978819138011,2.7209620882877
"12",2.4,2.66484186811291,2.73188071741437
"13",2.6,2.67326747657904,2.74611619600397
"14",2.8,2.68506501677853,2.76366852405648
"15",3,2.70023448871135,2.78453770157192
"16",3.2,2.71877589237752,2.80872372855029
"17",3.4,2.74068922777703,2.83622660499158
"18",3.6,2.76597449490988,2.86704633089579
"19",3.8,2.79463169377608,2.90118290626291
"20",4,2.82666082437562,2.93863633109296
"21",4.2,2.8620618867085,2.97940660538594
"22",4.4,2.90083488077474,3.02349372914185
"23",4.6,2.94297980657432,3.07089770236067
"24",4.8,2.98849666410723,3.12161852504242
"25",5,3.03738545337349,3.17565619718709
"26",5.2,3.0896461743731,3.23301071879467
"27",5.4,3.14527882710605,3.29368208986519
"28",5.6,3.20428341157234,3.35767031039862
"29",5.8,3.26665992777198,3.42497538039499
"30",6,3.33240837570495,3.49559729985427
