"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.98388175151848,3.27983514927151
"2",0.4,2.90767435069793,3.20821177237553
"3",0.6,2.83993028625065,3.14505650175378
"4",0.8,2.78064955817662,3.09036933740627
"5",1,2.72983216647586,3.044150279333
"6",1.2,2.68747811114835,3.00639932753398
"7",1.4,2.65358739219411,2.97711648200919
"8",1.6,2.62816000961312,2.95630174275863
"9",1.8,2.61119596340539,2.94395510978232
"10",2,2.60269525357093,2.94007658308025
"11",2.2,2.60265788010972,2.94466616265241
"12",2.4,2.61108384302177,2.95772384849881
"13",2.6,2.62797314230708,2.97924964061945
"14",2.8,2.65332577796565,3.00924353901433
"15",3,2.68714174999748,3.04770554368345
"16",3.2,2.72942105840257,3.09463565462681
"17",3.4,2.78016370318092,3.1500338718444
"18",3.6,2.83936968433253,3.21390019533624
"19",3.8,2.9070390018574,3.28623462510231
"20",4,2.98317165575552,3.36703716114262
"21",4.2,3.06776764602691,3.45630780345717
"22",4.4,3.16082697267156,3.55404655204596
"23",4.6,3.26234963568947,3.66025340690899
"24",4.8,3.37233563508063,3.77492836804626
"25",5,3.49078497084506,3.89807143545776
"26",5.2,3.61769764298275,4.0296826091435
"27",5.4,3.75307365149369,4.16976188910349
"28",5.6,3.8969129963779,4.31830927533771
"29",5.8,4.04921567763535,4.47532476784616
"30",6,4.20998169526608,4.64080836662887
