"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.72080462294127,2.79402737353864
"2",0.4,2.69171758998076,2.76358414131576
"3",0.6,2.66654879515456,2.73731266302829
"4",0.8,2.64529823846266,2.71521293867623
"5",1,2.62796591990505,2.69728496825959
"6",1.2,2.61455183948175,2.68352875177837
"7",1.4,2.60505599719275,2.67394428923255
"8",1.6,2.59947839303804,2.66853158062215
"9",1.8,2.59781902701764,2.66729062594717
"10",2,2.60007789913153,2.6702214252076
"11",2.2,2.60625500937973,2.67732397840344
"12",2.4,2.61635035776222,2.6885982855347
"13",2.6,2.63036394427901,2.70404434660137
"14",2.8,2.64829576893011,2.72366216160345
"15",3,2.6701458317155,2.74745173054095
"16",3.2,2.6959141326352,2.77541305341386
"17",3.4,2.72560067168919,2.80754613022219
"18",3.6,2.75920544887748,2.84385096096593
"19",3.8,2.79672846420007,2.88432754564508
"20",4,2.83816971765696,2.92897588425965
"21",4.2,2.88352920924815,2.97779597680963
"22",4.4,2.93280693897364,3.03078782329503
"23",4.6,2.98600290683343,3.08795142371584
"24",4.8,3.04311711282752,3.14928677807206
"25",5,3.10414955695591,3.2147938863637
"26",5.2,3.1691002392186,3.28447274859075
"27",5.4,3.23796915961559,3.35832336475322
"28",5.6,3.31075631814688,3.4363457348511
"29",5.8,3.38746171481247,3.5185398588844
"30",6,3.46808534961235,3.60490573685309
