"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.13431602449422,2.82988511211916
"2",0.4,3.05591889815182,2.75529507728761
"3",0.6,2.98613519080851,2.6900035153029
"4",0.8,2.92496490246426,2.63401042616503
"5",1,2.87240803311909,2.58731580987399
"6",1.2,2.828464582773,2.54991966642981
"7",1.4,2.79313455142599,2.52182199583245
"8",1.6,2.76641793907804,2.50302279808193
"9",1.8,2.74831474572917,2.49352207317825
"10",2,2.73882497137937,2.49331982112141
"11",2.2,2.73794861602865,2.50241604191142
"12",2.4,2.74568567967701,2.52081073554825
"13",2.6,2.76203616232444,2.54850390203194
"14",2.8,2.78700006397094,2.58549554136245
"15",3,2.82057738461652,2.63178565353981
"16",3.2,2.86276812426118,2.68737423856401
"17",3.4,2.91357228290491,2.75226129643505
"18",3.6,2.97298986054771,2.82644682715292
"19",3.8,3.04102085718959,2.90993083071763
"20",4,3.11766527283055,3.00271330712918
"21",4.2,3.20292310747058,3.10479425638758
"22",4.4,3.29679436110969,3.21617367849281
"23",4.6,3.39927903374787,3.33685157344488
"24",4.8,3.51037712538511,3.46682794124379
"25",5,3.63008863602144,3.60610278188953
"26",5.2,3.75841356565685,3.75467609538213
"27",5.4,3.89535191429132,3.91254788172157
"28",5.6,4.04090368192488,4.07971814090782
"29",5.8,4.19506886855751,4.25618687294091
"30",6,4.35784747418921,4.44195407782086
