"Rolling_time_month" "q_diag_month"
201301 0.536181137079828
201302 0.602773571639948
201303 0.486770413993253
201304 0.47617424752804
201305 0.412196684194488
201306 0.431897684445311
201307 0.473646952326799
201308 0.464416810308732
201309 0.72455299796362
201310 0.393142603108836
201311 0.486778896826418
201312 0.527294269595116
201401 0.36701216723491
201402 0.522202189741119
201403 0.443268167493423
201404 0.550105667375043
201405 0.395707561098123
201406 0.531189147881304
201407 0.487822978989401
201408 0.383651792494974
201409 0.420816883442628
201410 0.380540480628577
201411 0.23931348994434
201412 0.460966850597673
201501 0.43893418382269
201502 0.371855402450528
201503 0.397507282585742
201504 0.411050512239505
201505 0.417140683154335
201506 0.463273011388804
201507 0.480125791820545
201508 0.433476484459234
201509 0.352741471153978
201510 0.369532404614673
201511 0.563299701778102
201512 0.42571745581182
201601 0.448224398798397
201602 0.304285598267574
201603 0.504874848462704
201604 0.251227033957909
201605 0.417839978937377
201606 0.327183167143522
201607 0.236749027396977
201608 0.519893952558269
201609 0.403204842543446
201610 0.349763130046006
201611 0.281801253606149
201612 0.340925891569098
201701 0.353447543922033
201702 0.385419278976092
201703 0.347406464473481
201704 0.306737852119092
201705 0.45798220107537
201706 0.459583127874169
201707 0.366366224270834
201708 0.340849060790243
201709 0.347766437571802
201710 0.15347789983795
201711 0.3006192723363
201712 0.245915462953808
201801 0.343297465662906
201802 0.249854174728267
201803 0.265965102571853
201804 0.280853503003228
201805 0.315296263144976
201806 0.304091041934967
201807 0.216805770028038
201808 0.260909019347395
201809 0.251429853412368
201810 0.303842987477658
201811 0.162813187635211
201812 0.248221783881898
201901 0.151823587557445
201902 0.185405445013037
201903 0.266947491038599
201904 0.340949644715437
201905 0.303642050182712
201906 0.282142892802424
201907 0.231930193159855
201908 0.273771726923828
201909 0.296186501250129
201910 0.329426775084093
201911 0.247307172206651
201912 0.3430514642811
202001 0.311414435871597
202002 0.256838633977972
202003 0.171507078033155
202004 0.180568902275156
202005 0.207110095879233
202006 0.209404270482711
202007 0.217699347274704
202008 0.215467803268677
202009 0.277818417674732
202010 0.186873501957118
202011 0.241266505033199
202012 0.138358956536942
202101 0.135812760986984
202102 0.173392883898504
202103 0.175011020662216
202104 0.173425994735947
202105 0.26371713438223
202106 0.18881902875016
202107 0.224330651317564
202108 0.255001335303045
202109 0.186288951340102
202110 0.261490869701
202111 0.182216152582645
202112 0.245827091885032
202201 0.138470360023066
202202 0.205940184505212
202203 0.167400997268746
202204 0.156474385481174
202205 0.144485809357636
202206 0.166814542631124
202207 0.237778511206802
202208 0.218838575273483
202209 0.22966424888826
202210 0.127958898887815
202211 0.203766803901702
202212 0.176644877623523
202301 0.282193055693257
202302 0.203957346261989
202303 0.2553660189271
202304 0.167158521506655
202305 0.209259983790389
202306 0.272993837527614
